chunk_id,source_file,page,category,content
SP-0223,ACRAppropriatenessCriteria.pdf,37,clinical_guidelines,"35. Maralani PJ, Hassanlou M, Torres C, et al. Accuracy of brain imaging in the diagnosis of 
idiopathic intracranial hypertension. Clin Radiol. 67(7):656-63, 2012 Jul.
36. Hoffmann J, Mollan SP, Paemeleire K, Lampl C, Jensen RH, Sinclair AJ. European headache 
federation guideline on idiopathic intracranial hypertension. J HEADACHE PAIN. 19(1):93, 
2018 Oct 08.
37. Sobri M, Lamont AC, Alias NA, Win MN. Red flags in patients presenting with headache: 
clinical indications for neuroimaging. Br J Radiol 2003;76:532-5.
38. Hoffmann J, Huppertz HJ, Schmidt C, et al. Morphometric and volumetric MRI changes in 
idiopathic intracranial hypertension. Cephalalgia. 33(13):1075-84, 2013 Oct.
39. Sparaco M, Feleppa M, Bigal ME. Cerebral Venous Thrombosis and Headache--A Case-"
SP-0224,ACRAppropriatenessCriteria.pdf,37,clinical_guidelines,"39. Sparaco M, Feleppa M, Bigal ME. Cerebral Venous Thrombosis and Headache--A Case-
Series. Headache. 55(6):806-14, 2015 Jun.
40. Friedman DI. Headaches in Idiopathic Intracranial Hypertension. [Review]. J 
Neuroophthalmol. 39(1):82-93, 2019 03.
41. Dinia L, Bonzano L, Albano B, et al. White matter lesions progression in migraine with aura: a 
clinical and MRI longitudinal study. Journal of Neuroimaging. 23(1):47-52, 2013 Jan.
42. Reis DJ. Brain-stem mechanisms governing resting and reflex tone of precapillary vessels. J 
Cardiovasc Pharmacol 1985;7 Suppl 3:S160-6.
43. Bond KM, Benson JC, Cutsforth-Gregory JK, Kim DK, Diehn FE, Carr CM. Spontaneous 
Intracranial Hypotension: Atypical Radiologic Appearances, Imaging Mimickers, and Clinical"
SP-0225,ACRAppropriatenessCriteria.pdf,37,clinical_guidelines,"Intracranial Hypotension: Atypical Radiologic Appearances, Imaging Mimickers, and Clinical 
Look-Alikes. [Review]. AJNR Am J Neuroradiol. 41(8):1339-1347, 2020 08.
44. Perez-Vega C, Robles-Lomelin P, Robles-Lomelin I, Garcia Navarro V. Spontaneous 
intracranial hypotension: key features for a frequently misdiagnosed disorder. [Review]. 
Neurological Sciences. 41(9):2433-2441, 2020 Sep.
45. Amrhein TJ, Kranz PG. Spontaneous Intracranial Hypotension: Imaging in Diagnosis and 
Treatment. [Review]. Radiologic Clinics of North America. 57(2):439-451, 2019 Mar.
46. Kim BR, Lee JW, Lee E, Kang Y, Ahn JM, Kang HS. Utility of heavily T2-weighted MR 
myelography as the first step in CSF leak detection and the planning of epidural blood"
SP-0226,ACRAppropriatenessCriteria.pdf,37,clinical_guidelines,"myelography as the first step in CSF leak detection and the planning of epidural blood 
patches. Journal of Clinical Neuroscience. 77:110-115, 2020 Jul.
47. Robbins MS, Farmakidis C, Dayal AK, Lipton RB. Acute headache diagnosis in pregnant 
women: a hospital-based study. Neurology. 85(12):1024-30, 2015 Sep 22.
Raffaelli B, Neeb L, Israel-Willner H, et al. Brain imaging in pregnant women with acute 48."
SP-0227,ACRAppropriatenessCriteria.pdf,38,clinical_guidelines,"headache. J Neurol. 265(8):1836-1843, 2018 Aug.
49. Shobeiri E, Torabinejad B. Brain magnetic resonance imaging findings in postpartum 
headache. Neuroradiol. j.. 32(1):4-9, 2019 Feb.
50. Molina-Botello D, Rodriguez-Sanchez JR, Cuevas-Garcia J, et al. Pregnancy and brain 
tumors; a systematic review of the literature. J Clin Neurosci. 86:211-216, 2021 Apr.
51. Negro A, Delaruelle Z, Ivanova TA, et al. Headache and pregnancy: a systematic review. 
[Review]. J HEADACHE PAIN. 18(1):106, 2017 Oct 19.
52. Robbins MS. Headache in Pregnancy. [Review]. Continuum. 24(4, Headache):1092-1107, 
2018 08.
53. Kernick DP, Ahmed F, Bahra A, et al. Imaging patients with suspected brain tumour: 
guidance for primary care. Br J Gen Pract. 2008;58(557):880-885."
SP-0228,ACRAppropriatenessCriteria.pdf,38,clinical_guidelines,"guidance for primary care. Br J Gen Pract. 2008;58(557):880-885.
54. Clarke CE, Edwards J, Nicholl DJ, Sivaguru A. Imaging results in a consecutive series of 530 
new patients in the Birmingham Headache Service. Journal of Neurology. 257(8):1274-8, 
2010 Aug.J Neurol. 257(8):1274-8, 2010 Aug.
55. Do TP, Remmers A, Schytz HW, et al. Red and orange flags for secondary headaches in 
clinical practice: SNNOOP10 list. [Review]. Neurology. 92(3):134-144, 2019 01 15.
56. Holle D, Obermann M. The role of neuroimaging in the diagnosis of headache disorders. 
Therapeutic Advances in Neurological Disorders. 6(6):369-74, 2013 Nov.Ther. adv. neurol. 
disord.. 6(6):369-74, 2013 Nov.
57. Mehta A, Danesh J, Kuruvilla D. Cerebral Venous Thrombosis Headache. [Review]. Curr Pain"
SP-0229,ACRAppropriatenessCriteria.pdf,38,clinical_guidelines,"disord.. 6(6):369-74, 2013 Nov.
57. Mehta A, Danesh J, Kuruvilla D. Cerebral Venous Thrombosis Headache. [Review]. Curr Pain 
Headache Rep. 23(7):47, 2019 May 30.
58. Gaughran CG, Tubridy N. Headaches, neurologists and the emergency department. Ir Med J. 
107(6):168-71, 2014 Jun.
59. Eller M, Goadsby PJ. MRI in headache. [Review]. Expert rev. neurotherapeutics. 13(3):263-73, 
2013 Mar.
60. Wang HZ, Simonson TM, Greco WR, Yuh WT. Brain MR imaging in the evaluation of chronic 
headache in patients without other neurologic symptoms. Acad Radiol 2001;8:405-8.
61. Choosing Wisely® An initiative of the ABIM Foundation. American College of Radiology. 
Five Things Physicians and Patients Should Question.  Available at: 
http://www.choosingwisely.org/societies/american-college-of-radiology/."
SP-0230,ACRAppropriatenessCriteria.pdf,38,clinical_guidelines,"Five Things Physicians and Patients Should Question.  Available at: 
http://www.choosingwisely.org/societies/american-college-of-radiology/.
62. Goldstein L, Laytman T, Steiner I. Is Head Computerized Tomography Indicated for the 
Workup of Headache in Patients with Intact Neurological Examination. Eur Neurol. 80(5-
6):341-344, 2018.
63. American College of Radiology. ACR–SPR Practice Parameter for the Safe and Optimal 
Performance of Fetal Magnetic Resonance Imaging (MRI). Available at: 
https://gravitas.acr.org/PPTS/GetDocumentView?docId=89+&releaseId=2.
64. American College of Radiology. ACR–SPR Practice Parameter for Imaging Pregnant or 
Potentially Pregnant Patients with Ionizing Radiation. Available at: 
https://gravitas.acr.org/PPTS/GetDocumentView?docId=23+&releaseId=2."
SP-0231,ACRAppropriatenessCriteria.pdf,38,clinical_guidelines,"Potentially Pregnant Patients with Ionizing Radiation. Available at: 
https://gravitas.acr.org/PPTS/GetDocumentView?docId=23+&releaseId=2.
American College of Radiology. ACR-ACOG-AIUM-SMFM-SRU Practice Parameter for the 
Performance of Standard Diagnostic Obstetrical Ultrasound. Available at: 
65."
SP-0232,ACRAppropriatenessCriteria.pdf,39,clinical_guidelines,"https://gravitas.acr.org/PPTS/GetDocumentView?docId=28+&releaseId=2.
66. American College of Radiology. ACR Committee on Drugs and Contrast Media. Manual on 
Contrast Media.  Available at: https://www.acr.org/Clinical-Resources/Clinical-Tools-and-
Reference/Contrast-Manual.
67. American College of Radiology. ACR Committee on MR Safety. 2024 ACR Manual on MR 
Safety.  Available at: https://edge.sitecorecloud.io/americancoldf5f-acrorgf92a-
productioncb02-3650/media/ACR/Files/Clinical/Radiology-Safety/Manual-on-MR-
Safety.pdf.
68. American College of Radiology. ACR Appropriateness Criteria® Radiation Dose Assessment 
Introduction. Available at: https://edge.sitecorecloud.io/americancoldf5f-acrorgf92a-
productioncb02-3650/media/ACR/Files/Clinical/Appropriateness-Criteria/ACR-"
SP-0233,ACRAppropriatenessCriteria.pdf,39,clinical_guidelines,"productioncb02-3650/media/ACR/Files/Clinical/Appropriateness-Criteria/ACR-
Appropriateness-Criteria-Radiation-Dose-Assessment-Introduction.pdf.
 
Disclaimer
The ACR Committee on Appropriateness Criteria and its expert panels have developed criteria for 
determining appropriate imaging examinations for diagnosis and treatment of specified medical 
condition(s). These criteria are intended to guide radiologists, radiation oncologists and referring 
physicians in making decisions regarding radiologic imaging and treatment. Generally, the complexity and 
severity of a patient’s clinical condition should dictate the selection of appropriate imaging procedures or 
treatments. Only those examinations generally used for evaluation of the patient’s condition are ranked."
SP-0234,ACRAppropriatenessCriteria.pdf,39,clinical_guidelines,"treatments. Only those examinations generally used for evaluation of the patient’s condition are ranked. 
Other imaging studies necessary to evaluate other co-existent diseases or other medical consequences of 
this condition are not considered in this document. The availability of equipment or personnel may 
influence the selection of appropriate imaging procedures or treatments. Imaging techniques classified as 
investigational by the FDA have not been considered in developing these criteria; however, study of new 
equipment and applications should be encouraged. The ultimate decision regarding the appropriateness 
of any specific radiologic examination or treatment must be made by the referring physician and"
SP-0235,ACRAppropriatenessCriteria.pdf,39,clinical_guidelines,"of any specific radiologic examination or treatment must be made by the referring physician and 
radiologist in light of all the circumstances presented in an individual examination.
 
 
aColumbia University Medical Center, New York, New York. bPanel Chair, Uniformed Services 
University, Bethesda, Maryland. cOhio State University, Columbus, Ohio. dWake Forest School of 
Medicine, Winston Salem, North Carolina; American Geriatrics Society. eStanford University, 
Stanford, California, Primary care physician. fIndiana University School of Medicine, Indianapolis, 
Indiana; Committee on Emergency Radiology-GSER. gMayo Clinic, Rochester, Minnesota; Commission 
on Nuclear Medicine and Molecular Imaging. hWeill Cornell Medical College, New York, New York."
SP-0236,ACRAppropriatenessCriteria.pdf,39,clinical_guidelines,"on Nuclear Medicine and Molecular Imaging. hWeill Cornell Medical College, New York, New York. 
iUniversity of California Los Angeles, Los Angeles, California. j kFort Belvoir Community Hospital, 
Fort Belvoir, Virginia; American Academy of Family Physicians. lUniversity of California San Diego, San 
Diego, California. mOregon Health & Science University, Portland, Oregon. nSouthern California 
Permanente Medical Group, Pasadena, California; American Academy of Neurology. oWeill Cornell 
Medical College, New York, New York; American Academy of Otolaryngology-Head and Neck Surgery. 
pSchmidt College of Medicine, Florida Atlantic University, Boca Raton, Florida; American College of 
Emergency Physicians. qThe University of Vermont Medical Center, Burlington, Vermont. rOakland"
SP-0237,ACRAppropriatenessCriteria.pdf,39,clinical_guidelines,"Emergency Physicians. qThe University of Vermont Medical Center, Burlington, Vermont. rOakland 
University William Beaumont School of Medicine, Rochester, Michigan; American Association of 
Neurological Surgeons/Congress of Neurological Surgeons. sUniversity of Cincinnati Medical Center, 
Cincinnati, Ohio. tSpecialty Chair, Montefiore Medical Center, Bronx, New York."
